mode,outer_fold,stage,fold,role,nct_id
unseen_target_disease_pair,1,outer,1,train,NCT00381706
unseen_target_disease_pair,1,outer,1,train,NCT01423604
unseen_target_disease_pair,1,outer,1,train,NCT00234052
unseen_target_disease_pair,1,outer,1,train,NCT00193609
unseen_target_disease_pair,1,outer,1,train,NCT01431209
unseen_target_disease_pair,1,outer,1,train,NCT00529763
unseen_target_disease_pair,1,outer,1,train,NCT02019693
unseen_target_disease_pair,1,outer,1,train,NCT02077881
unseen_target_disease_pair,1,outer,1,train,NCT02101034
unseen_target_disease_pair,1,outer,1,train,NCT00828009
unseen_target_disease_pair,1,outer,1,train,NCT00470704
unseen_target_disease_pair,1,outer,1,train,NCT00520936
unseen_target_disease_pair,1,outer,1,train,NCT01927744
unseen_target_disease_pair,1,outer,1,train,NCT01468532
unseen_target_disease_pair,1,outer,1,train,NCT02342587
unseen_target_disease_pair,1,outer,1,train,NCT00423293
unseen_target_disease_pair,1,outer,1,train,NCT00524121
unseen_target_disease_pair,1,outer,1,train,NCT01388647
unseen_target_disease_pair,1,outer,1,train,NCT01118026
unseen_target_disease_pair,1,outer,1,train,NCT00413283
unseen_target_disease_pair,1,outer,1,train,NCT01820754
unseen_target_disease_pair,1,outer,1,train,NCT00432094
unseen_target_disease_pair,1,outer,1,train,NCT00821886
unseen_target_disease_pair,1,outer,1,train,NCT00072566
unseen_target_disease_pair,1,outer,1,train,NCT01643668
unseen_target_disease_pair,1,outer,1,train,NCT02598960
unseen_target_disease_pair,1,outer,1,train,NCT00798720
unseen_target_disease_pair,1,outer,1,train,NCT02267603
unseen_target_disease_pair,1,outer,1,train,NCT01995669
unseen_target_disease_pair,1,outer,1,train,NCT02206425
unseen_target_disease_pair,1,outer,1,train,NCT00062010
unseen_target_disease_pair,1,outer,1,train,NCT01351623
unseen_target_disease_pair,1,outer,1,train,NCT01449279
unseen_target_disease_pair,1,outer,1,train,NCT00242762
unseen_target_disease_pair,1,outer,1,train,NCT01593254
unseen_target_disease_pair,1,outer,1,train,NCT02321540
unseen_target_disease_pair,1,outer,1,train,NCT00045110
unseen_target_disease_pair,1,outer,1,train,NCT00741260
unseen_target_disease_pair,1,outer,1,train,NCT00258362
unseen_target_disease_pair,1,outer,1,train,NCT00612586
unseen_target_disease_pair,1,outer,1,train,NCT01495247
unseen_target_disease_pair,1,outer,1,train,NCT02499120
unseen_target_disease_pair,1,outer,1,train,NCT00473746
unseen_target_disease_pair,1,outer,1,train,NCT00700882
unseen_target_disease_pair,1,outer,1,train,NCT00126503
unseen_target_disease_pair,1,outer,1,train,NCT00642018
unseen_target_disease_pair,1,outer,1,train,NCT01248962
unseen_target_disease_pair,1,outer,1,train,NCT02335424
unseen_target_disease_pair,1,outer,1,train,NCT01990859
unseen_target_disease_pair,1,outer,1,train,NCT00183885
unseen_target_disease_pair,1,outer,1,train,NCT01671319
unseen_target_disease_pair,1,outer,1,train,NCT01091103
unseen_target_disease_pair,1,outer,1,train,NCT01701986
unseen_target_disease_pair,1,outer,1,train,NCT00058422
unseen_target_disease_pair,1,outer,1,train,NCT00346645
unseen_target_disease_pair,1,outer,1,train,NCT01250119
unseen_target_disease_pair,1,outer,1,train,NCT00314262
unseen_target_disease_pair,1,outer,1,train,NCT00710970
unseen_target_disease_pair,1,outer,1,train,NCT00408070
unseen_target_disease_pair,1,outer,1,train,NCT00952731
unseen_target_disease_pair,1,outer,1,train,NCT00454805
unseen_target_disease_pair,1,outer,1,train,NCT01279694
unseen_target_disease_pair,1,outer,1,train,NCT00717756
unseen_target_disease_pair,1,outer,1,train,NCT00822120
unseen_target_disease_pair,1,outer,1,train,NCT01593020
unseen_target_disease_pair,1,outer,1,train,NCT00063154
unseen_target_disease_pair,1,outer,1,train,NCT02514551
unseen_target_disease_pair,1,outer,1,train,NCT01076231
unseen_target_disease_pair,1,outer,1,train,NCT00245102
unseen_target_disease_pair,1,outer,1,train,NCT02488759
unseen_target_disease_pair,1,outer,1,train,NCT00467142
unseen_target_disease_pair,1,outer,1,train,NCT00788957
unseen_target_disease_pair,1,outer,1,train,NCT01469546
unseen_target_disease_pair,1,outer,1,train,NCT01637402
unseen_target_disease_pair,1,outer,1,train,NCT01138046
unseen_target_disease_pair,1,outer,1,train,NCT02176213
unseen_target_disease_pair,1,outer,1,train,NCT00376961
unseen_target_disease_pair,1,outer,1,train,NCT01983878
unseen_target_disease_pair,1,outer,1,train,NCT00089635
unseen_target_disease_pair,1,outer,1,train,NCT01057017
unseen_target_disease_pair,1,outer,1,train,NCT02471313
unseen_target_disease_pair,1,outer,1,train,NCT02052960
unseen_target_disease_pair,1,outer,1,train,NCT00253370
unseen_target_disease_pair,1,outer,1,train,NCT01051570
unseen_target_disease_pair,1,outer,1,train,NCT00439270
unseen_target_disease_pair,1,outer,1,train,NCT01853748
unseen_target_disease_pair,1,outer,1,train,NCT00095680
unseen_target_disease_pair,1,outer,1,train,NCT00094835
unseen_target_disease_pair,1,outer,1,train,NCT00534417
unseen_target_disease_pair,1,outer,1,train,NCT00134082
unseen_target_disease_pair,1,outer,1,train,NCT01197560
unseen_target_disease_pair,1,outer,1,train,NCT00900627
unseen_target_disease_pair,1,outer,1,train,NCT00408603
unseen_target_disease_pair,1,outer,1,train,NCT00130442
unseen_target_disease_pair,1,outer,1,train,NCT00599170
unseen_target_disease_pair,1,outer,1,train,NCT00679341
unseen_target_disease_pair,1,outer,1,train,NCT00364286
unseen_target_disease_pair,1,outer,1,train,NCT00510653
unseen_target_disease_pair,1,outer,1,train,NCT01876212
unseen_target_disease_pair,1,outer,1,train,NCT01946165
unseen_target_disease_pair,1,outer,1,train,NCT01776307
unseen_target_disease_pair,1,outer,1,validation,NCT02434081
unseen_target_disease_pair,1,outer,1,validation,NCT01935934
unseen_target_disease_pair,1,outer,1,validation,NCT00611351
unseen_target_disease_pair,1,outer,1,validation,NCT00301964
unseen_target_disease_pair,1,outer,1,validation,NCT02017964
unseen_target_disease_pair,1,outer,1,validation,NCT01093586
unseen_target_disease_pair,1,outer,1,validation,NCT00859937
unseen_target_disease_pair,1,outer,1,validation,NCT00335829
unseen_target_disease_pair,1,outer,1,validation,NCT00577122
unseen_target_disease_pair,1,outer,1,validation,NCT01350245
unseen_target_disease_pair,1,outer,1,validation,NCT00744900
unseen_target_disease_pair,1,outer,1,validation,NCT02195011
unseen_target_disease_pair,1,outer,1,validation,NCT00723099
unseen_target_disease_pair,1,outer,1,validation,NCT01660711
unseen_target_disease_pair,1,outer,1,validation,NCT00578864
unseen_target_disease_pair,1,outer,1,validation,NCT02297139
unseen_target_disease_pair,1,outer,1,validation,NCT00305877
unseen_target_disease_pair,1,outer,1,validation,NCT01532687
unseen_target_disease_pair,1,outer,1,validation,NCT00166439
unseen_target_disease_pair,1,outer,1,validation,NCT00731211
unseen_target_disease_pair,1,outer,1,validation,NCT01462695
unseen_target_disease_pair,1,outer,1,validation,NCT00004092
unseen_target_disease_pair,1,outer,1,validation,NCT00515411
unseen_target_disease_pair,1,outer,1,validation,NCT00371254
unseen_target_disease_pair,1,outer,1,validation,NCT02300545
unseen_target_disease_pair,1,outer,1,validation,NCT02041429
unseen_target_disease_pair,1,outer,1,validation,NCT00968253
unseen_target_disease_pair,1,outer,1,validation,NCT00119262
unseen_target_disease_pair,1,outer,1,validation,NCT01853618
unseen_target_disease_pair,1,outer,1,validation,NCT00182689
unseen_target_disease_pair,1,outer,1,validation,NCT00313560
unseen_target_disease_pair,1,outer,1,validation,NCT00137423
unseen_target_disease_pair,1,outer,1,validation,NCT02311361
unseen_target_disease_pair,1,outer,1,validation,NCT01262820
unseen_target_disease_pair,1,outer,1,validation,NCT00387959
unseen_target_disease_pair,1,outer,1,validation,NCT02102490
unseen_target_disease_pair,1,outer,1,validation,NCT02597322
unseen_target_disease_pair,1,outer,1,validation,NCT01014351
unseen_target_disease_pair,1,outer,1,validation,NCT00439231
unseen_target_disease_pair,1,outer,1,validation,NCT00787761
unseen_target_disease_pair,1,outer,1,validation,NCT02453594
unseen_target_disease_pair,1,outer,1,validation,NCT02420314
unseen_target_disease_pair,1,outer,1,validation,NCT01136733
unseen_target_disease_pair,1,outer,1,validation,NCT02061085
unseen_target_disease_pair,1,outer,1,validation,NCT00463060
unseen_target_disease_pair,1,outer,1,validation,NCT00368355
unseen_target_disease_pair,1,outer,1,validation,NCT00742625
unseen_target_disease_pair,1,outer,1,validation,NCT00847015
unseen_target_disease_pair,1,outer,1,validation,NCT01505413
unseen_target_disease_pair,1,outer,1,validation,NCT02368691
unseen_target_disease_pair,1,outer,1,validation,NCT02315326
unseen_target_disease_pair,1,outer,1,validation,NCT00579826
unseen_target_disease_pair,1,outer,1,validation,NCT00924326
unseen_target_disease_pair,1,outer,1,validation,NCT00796549
unseen_target_disease_pair,1,outer,1,validation,NCT00039130
unseen_target_disease_pair,1,outer,1,validation,NCT00775593
unseen_target_disease_pair,1,outer,1,validation,NCT00117351
unseen_target_disease_pair,1,outer,1,validation,NCT00459875
unseen_target_disease_pair,1,outer,1,validation,NCT00309842
unseen_target_disease_pair,1,outer,1,validation,NCT00057837
unseen_target_disease_pair,1,outer,1,validation,NCT00432172
unseen_target_disease_pair,1,outer,1,validation,NCT00875667
unseen_target_disease_pair,1,outer,1,validation,NCT00411671
unseen_target_disease_pair,1,outer,1,validation,NCT00900757
unseen_target_disease_pair,1,outer,1,validation,NCT00545792
unseen_target_disease_pair,1,outer,1,validation,NCT02008539
unseen_target_disease_pair,1,outer,1,validation,NCT01203267
unseen_target_disease_pair,1,outer,1,validation,NCT00468585
unseen_target_disease_pair,1,outer,1,validation,NCT01232452
unseen_target_disease_pair,1,outer,1,validation,NCT00862784
unseen_target_disease_pair,1,outer,1,validation,NCT00457743
unseen_target_disease_pair,1,outer,1,validation,NCT01781026
unseen_target_disease_pair,1,outer,1,validation,NCT01698918
unseen_target_disease_pair,1,outer,1,validation,NCT01045460
unseen_target_disease_pair,1,outer,1,validation,NCT00800839
unseen_target_disease_pair,1,outer,1,validation,NCT00537095
unseen_target_disease_pair,1,outer,1,validation,NCT01534637
unseen_target_disease_pair,1,outer,1,validation,NCT00532129
unseen_target_disease_pair,1,outer,1,validation,NCT00553202
unseen_target_disease_pair,1,outer,1,validation,NCT01298570
unseen_target_disease_pair,1,outer,1,validation,NCT02273973
unseen_target_disease_pair,1,outer,1,validation,NCT00329641
unseen_target_disease_pair,1,outer,1,validation,NCT02354586
unseen_target_disease_pair,1,outer,1,validation,NCT01633541
unseen_target_disease_pair,1,outer,1,validation,NCT00821327
unseen_target_disease_pair,1,outer,1,validation,NCT00179673
unseen_target_disease_pair,1,outer,1,validation,NCT00284154
unseen_target_disease_pair,1,outer,1,validation,NCT01421017
unseen_target_disease_pair,1,outer,1,validation,NCT00905060
unseen_target_disease_pair,1,outer,1,validation,NCT00112489
unseen_target_disease_pair,1,outer,1,validation,NCT00096018
unseen_target_disease_pair,1,outer,1,validation,NCT01868893
unseen_target_disease_pair,1,outer,1,validation,NCT02466009
unseen_target_disease_pair,1,outer,1,validation,NCT00114140
unseen_target_disease_pair,1,outer,1,validation,NCT01460940
unseen_target_disease_pair,1,outer,1,validation,NCT01470248
unseen_target_disease_pair,1,outer,1,validation,NCT00992225
unseen_target_disease_pair,1,outer,1,validation,NCT00580333
unseen_target_disease_pair,1,outer,1,validation,NCT00412243
unseen_target_disease_pair,1,outer,1,validation,NCT00727441
unseen_target_disease_pair,1,outer,1,validation,NCT01373294
unseen_target_disease_pair,1,outer,1,validation,NCT01458366
unseen_target_disease_pair,1,outer,1,validation,NCT01016769
unseen_target_disease_pair,1,outer,1,validation,NCT00465179
unseen_target_disease_pair,1,outer,1,validation,NCT00512096
unseen_target_disease_pair,1,outer,1,validation,NCT02038946
unseen_target_disease_pair,1,outer,1,validation,NCT00879359
unseen_target_disease_pair,1,outer,1,validation,NCT02561273
unseen_target_disease_pair,1,outer,1,validation,NCT00864032
unseen_target_disease_pair,1,outer,1,validation,NCT00469898
unseen_target_disease_pair,1,outer,1,validation,NCT00383149
unseen_target_disease_pair,1,outer,1,validation,NCT01427933
unseen_target_disease_pair,1,outer,1,validation,NCT01325428
unseen_target_disease_pair,1,outer,1,validation,NCT02951767
unseen_target_disease_pair,1,outer,1,validation,NCT00612716
unseen_target_disease_pair,1,outer,1,validation,NCT01207492
unseen_target_disease_pair,1,outer,1,validation,NCT01769209
unseen_target_disease_pair,1,outer,1,validation,NCT00023673
unseen_target_disease_pair,1,outer,1,validation,NCT00784303
unseen_target_disease_pair,1,outer,1,validation,NCT00003270
unseen_target_disease_pair,1,outer,1,validation,NCT00820170
unseen_target_disease_pair,1,outer,1,validation,NCT02316340
unseen_target_disease_pair,1,outer,1,validation,NCT00305682
unseen_target_disease_pair,1,outer,1,validation,NCT00632359
unseen_target_disease_pair,1,outer,1,validation,NCT02071225
unseen_target_disease_pair,1,outer,1,validation,NCT00794950
unseen_target_disease_pair,1,outer,1,validation,NCT00243191
unseen_target_disease_pair,1,outer,1,validation,NCT00699491
unseen_target_disease_pair,1,outer,1,validation,NCT01074970
unseen_target_disease_pair,1,outer,1,validation,NCT00652366
unseen_target_disease_pair,1,outer,1,validation,NCT00281957
unseen_target_disease_pair,1,outer,1,validation,NCT00535873
unseen_target_disease_pair,1,outer,1,validation,NCT01246557
unseen_target_disease_pair,1,outer,1,validation,NCT01535924
unseen_target_disease_pair,1,outer,1,validation,NCT02279862
unseen_target_disease_pair,1,outer,1,validation,NCT01111461
unseen_target_disease_pair,1,outer,1,validation,NCT01068769
unseen_target_disease_pair,1,outer,1,validation,NCT00103194
unseen_target_disease_pair,1,outer,1,validation,NCT00940342
unseen_target_disease_pair,1,outer,1,validation,NCT00942877
unseen_target_disease_pair,1,outer,1,validation,NCT01125176
unseen_target_disease_pair,1,outer,1,validation,NCT01027910
unseen_target_disease_pair,1,outer,1,validation,NCT00410813
unseen_target_disease_pair,1,outer,1,validation,NCT02547662
unseen_target_disease_pair,1,outer,1,validation,NCT00400569
unseen_target_disease_pair,1,outer,1,validation,NCT01083641
unseen_target_disease_pair,1,outer,1,validation,NCT00374868
unseen_target_disease_pair,1,outer,1,validation,NCT02805725
unseen_target_disease_pair,1,outer,1,validation,NCT02500576
unseen_target_disease_pair,1,outer,1,validation,NCT02119676
unseen_target_disease_pair,1,outer,1,validation,NCT02060370
unseen_target_disease_pair,1,outer,1,validation,NCT00003631
unseen_target_disease_pair,1,outer,1,validation,NCT02152137
unseen_target_disease_pair,1,outer,1,validation,NCT01576588
unseen_target_disease_pair,1,outer,1,validation,NCT00495170
unseen_target_disease_pair,1,outer,1,validation,NCT00002601
unseen_target_disease_pair,1,outer,1,validation,NCT01807611
unseen_target_disease_pair,1,inner,0,train,NCT00111839
unseen_target_disease_pair,1,inner,0,train,NCT01274351
unseen_target_disease_pair,1,inner,0,train,NCT00176605
unseen_target_disease_pair,1,inner,0,train,NCT00923936
unseen_target_disease_pair,1,inner,0,train,NCT01794039
unseen_target_disease_pair,1,inner,0,train,NCT00679367
unseen_target_disease_pair,1,inner,0,train,NCT02654119
unseen_target_disease_pair,1,inner,0,train,NCT00399529
unseen_target_disease_pair,1,inner,0,train,NCT01763788
unseen_target_disease_pair,1,inner,0,train,NCT00712881
unseen_target_disease_pair,1,inner,0,train,NCT00859222
unseen_target_disease_pair,1,inner,0,train,NCT00126672
unseen_target_disease_pair,1,inner,0,train,NCT01951157
unseen_target_disease_pair,1,inner,0,train,NCT00216203
unseen_target_disease_pair,1,inner,0,train,NCT02454842
unseen_target_disease_pair,1,inner,0,train,NCT00361231
unseen_target_disease_pair,1,inner,0,train,NCT00940316
unseen_target_disease_pair,1,inner,0,train,NCT01053949
unseen_target_disease_pair,1,inner,0,train,NCT01135498
unseen_target_disease_pair,1,inner,0,train,NCT02178436
unseen_target_disease_pair,1,inner,0,train,NCT00089999
unseen_target_disease_pair,1,inner,0,train,NCT00103207
unseen_target_disease_pair,1,inner,0,train,NCT01996332
unseen_target_disease_pair,1,inner,0,train,NCT00691301
unseen_target_disease_pair,1,inner,0,train,NCT00598507
unseen_target_disease_pair,1,inner,0,train,NCT01126736
unseen_target_disease_pair,1,inner,0,train,NCT00390611
unseen_target_disease_pair,1,inner,0,train,NCT00586495
unseen_target_disease_pair,1,inner,0,train,NCT00271609
unseen_target_disease_pair,1,inner,0,train,NCT01418742
unseen_target_disease_pair,1,inner,0,train,NCT00403403
unseen_target_disease_pair,1,inner,0,train,NCT01492088
unseen_target_disease_pair,1,inner,0,train,NCT00085566
unseen_target_disease_pair,1,inner,0,train,NCT00672594
unseen_target_disease_pair,1,inner,0,train,NCT02317991
unseen_target_disease_pair,1,inner,0,train,NCT00360360
unseen_target_disease_pair,1,inner,0,train,NCT00161213
unseen_target_disease_pair,1,inner,0,train,NCT00881296
unseen_target_disease_pair,1,inner,0,train,NCT00345540
unseen_target_disease_pair,1,inner,0,train,NCT01664182
unseen_target_disease_pair,1,inner,0,train,NCT00567359
unseen_target_disease_pair,1,inner,0,train,NCT00774046
